id;fecha;valor;variacion;fuente;created_at
579;20240920;97169.03;0.2;archivo_dat;2026-01-05 08:23:29
580;20240923;96908.44;-0.27;archivo_dat;2026-01-05 08:23:29
581;20240924;95560.88;-1.39;archivo_dat;2026-01-05 08:23:29
582;20240925;88572.63;-7.31;archivo_dat;2026-01-05 08:23:29
583;20240926;92794.19;-1.28;archivo_dat;2026-01-05 08:23:29
584;20240927;92398.24;-0.43;archivo_dat;2026-01-05 08:23:29
585;20240930;91804.92;-0.64;archivo_dat;2026-01-05 08:23:29
586;20241001;90192.09;-1.76;archivo_dat;2026-01-05 08:23:29
587;20241002;89382.28;-0.9;archivo_dat;2026-01-05 08:23:29
588;20241003;88828.15;-0.62;archivo_dat;2026-01-05 08:23:29
589;20241004;88268.77;-0.63;archivo_dat;2026-01-05 08:23:29
590;20241007;89978.66;1.94;archivo_dat;2026-01-05 08:23:29
591;20241008;89754.32;-0.25;archivo_dat;2026-01-05 08:23:29
592;20241009;90292.88;0.6;archivo_dat;2026-01-05 08:23:29
593;20241010;90379.09;0.1;archivo_dat;2026-01-05 08:23:29
594;20241011;92455.02;2.3;archivo_dat;2026-01-05 08:23:29
595;20241014;92619.56;0.18;archivo_dat;2026-01-05 08:23:29
596;20241015;93041.12;0.46;archivo_dat;2026-01-05 08:23:29
597;20241016;93037.91;0.0;archivo_dat;2026-01-05 08:23:29
598;20241017;93824.95;0.85;archivo_dat;2026-01-05 08:23:29
599;20241018;95972.31;2.29;archivo_dat;2026-01-05 08:23:29
600;20241021;97089.44;1.16;archivo_dat;2026-01-05 08:23:29
601;20241022;96828.1;-0.27;archivo_dat;2026-01-05 08:23:29
602;20241023;95119.59;-1.76;archivo_dat;2026-01-05 08:23:29
603;20241024;96090.26;1.02;archivo_dat;2026-01-05 08:23:29
604;20241025;98102.84;2.09;archivo_dat;2026-01-05 08:23:29
605;20241028;97938.5;-0.17;archivo_dat;2026-01-05 08:23:29
606;20241029;97278.3;-0.67;archivo_dat;2026-01-05 08:23:29
607;20241030;97486.09;0.21;archivo_dat;2026-01-05 08:23:29
608;20241031;99607.73;2.18;archivo_dat;2026-01-05 08:23:29
609;20241101;99733.27;0.13;archivo_dat;2026-01-05 08:23:29
610;20241105;99448.9;-0.29;archivo_dat;2026-01-05 08:23:29
611;20241106;99171.0;-0.28;archivo_dat;2026-01-05 08:23:29
612;20241107;99108.84;-0.06;archivo_dat;2026-01-05 08:23:29
613;20241108;99329.94;0.22;archivo_dat;2026-01-05 08:23:29
614;20241111;99831.05;0.5;archivo_dat;2026-01-05 08:23:29
615;20241112;102446.09;2.62;archivo_dat;2026-01-05 08:23:29
616;20241113;104195.49;1.71;archivo_dat;2026-01-05 08:23:29
617;20241114;104654.29;0.44;archivo_dat;2026-01-05 08:23:29
618;20241115;104256.23;-0.38;archivo_dat;2026-01-05 08:23:29
619;20241119;104821.79;0.54;archivo_dat;2026-01-05 08:23:29
620;20241120;105165.72;0.33;archivo_dat;2026-01-05 08:23:29
621;20241121;105886.31;0.69;archivo_dat;2026-01-05 08:23:29
622;20241122;106339.55;0.43;archivo_dat;2026-01-05 08:23:29
623;20241125;109426.55;2.9;archivo_dat;2026-01-05 08:23:29
624;20241126;109414.51;-0.01;archivo_dat;2026-01-05 08:23:29
625;20241127;107986.8;-1.3;archivo_dat;2026-01-05 08:23:29
626;20241128;108537.81;0.51;archivo_dat;2026-01-05 08:23:29
627;20241129;107147.55;-1.28;archivo_dat;2026-01-05 08:23:29
628;20241202;106693.25;-0.42;archivo_dat;2026-01-05 08:23:29
629;20241203;106360.51;-0.31;archivo_dat;2026-01-05 08:23:29
630;20241204;106139.62;-0.21;archivo_dat;2026-01-05 08:23:29
631;20241205;105213.01;-0.87;archivo_dat;2026-01-05 08:23:29
632;20241206;105143.39;-0.07;archivo_dat;2026-01-05 08:23:29
633;20241209;105100.73;-0.04;archivo_dat;2026-01-05 08:23:29
634;20241210;104825.01;-0.26;archivo_dat;2026-01-05 08:23:29
635;20241211;104874.34;0.05;archivo_dat;2026-01-05 08:23:29
636;20241212;103129.52;-1.66;archivo_dat;2026-01-05 08:23:29
637;20241213;103060.66;-0.07;archivo_dat;2026-01-05 08:23:29
638;20241216;102360.73;-0.68;archivo_dat;2026-01-05 08:23:29
639;20241217;103830.62;1.44;archivo_dat;2026-01-05 08:23:29
640;20241218;104625.95;0.77;archivo_dat;2026-01-05 08:23:29
641;20241219;112449.38;7.48;archivo_dat;2026-01-05 08:23:29
642;20241220;114344.87;1.69;archivo_dat;2026-01-05 08:23:29
643;20241223;115587.47;1.09;archivo_dat;2026-01-05 08:23:29
644;20241226;114560.38;-0.89;archivo_dat;2026-01-05 08:23:29
645;20241227;115102.33;0.47;archivo_dat;2026-01-05 08:23:29
646;20250102;121296.95;1.61;archivo_dat;2026-01-05 08:23:29
647;20250103;124647.95;2.76;archivo_dat;2026-01-05 08:23:29
648;20250107;126573.12;1.54;archivo_dat;2026-01-05 08:23:29
649;20250108;128795.41;1.76;archivo_dat;2026-01-05 08:23:29
650;20250109;140003.73;8.7;archivo_dat;2026-01-05 08:23:29
651;20250110;142505.25;1.79;archivo_dat;2026-01-05 08:23:29
652;20250114;142943.44;0.31;archivo_dat;2026-01-05 08:23:29
653;20250115;141523.34;-0.99;archivo_dat;2026-01-05 08:23:29
654;20250116;137017.31;-3.18;archivo_dat;2026-01-05 08:23:29
655;20250117;133782.23;-2.36;archivo_dat;2026-01-05 08:23:29
656;20250120;132528.3;-0.94;archivo_dat;2026-01-05 08:23:29
657;20250121;132415.52;-0.09;archivo_dat;2026-01-05 08:23:29
658;20250122;132832.58;0.31;archivo_dat;2026-01-05 08:23:29
659;20250123;134095.11;0.95;archivo_dat;2026-01-05 08:23:29
660;20250124;134917.2;0.61;archivo_dat;2026-01-05 08:23:29
661;20250127;134085.39;-0.62;archivo_dat;2026-01-05 08:23:29
662;20250128;134449.06;0.27;archivo_dat;2026-01-05 08:23:29
663;20250129;136000.78;1.15;archivo_dat;2026-01-05 08:23:29
664;20250130;139732.28;2.74;archivo_dat;2026-01-05 08:23:29
665;20250131;145633.28;4.22;archivo_dat;2026-01-05 08:23:29
666;20250203;146135.39;0.34;archivo_dat;2026-01-05 08:23:29
667;20250204;152780.3;4.55;archivo_dat;2026-01-05 08:23:29
668;20250205;158938.31;4.03;archivo_dat;2026-01-05 08:23:29
669;20250206;155922.23;-1.9;archivo_dat;2026-01-05 08:23:29
670;20250207;155181.92;-0.47;archivo_dat;2026-01-05 08:23:29
671;20250210;153677.62;-0.97;archivo_dat;2026-01-05 08:23:29
672;20250211;153872.86;0.13;archivo_dat;2026-01-05 08:23:29
673;20250212;154667.69;0.52;archivo_dat;2026-01-05 08:23:29
674;20250213;161643.84;4.51;archivo_dat;2026-01-05 08:23:29
675;20250214;162709.56;0.66;archivo_dat;2026-01-05 08:23:29
676;20250217;165360.17;1.63;archivo_dat;2026-01-05 08:23:29
677;20250218;164639.42;-0.44;archivo_dat;2026-01-05 08:23:29
678;20250219;165449.55;0.49;archivo_dat;2026-01-05 08:23:29
679;20250220;167473.16;1.22;archivo_dat;2026-01-05 08:23:29
680;20250221;174660.97;4.29;archivo_dat;2026-01-05 08:23:29
681;20250224;181502.28;3.92;archivo_dat;2026-01-05 08:23:29
682;20250225;190316.17;4.86;archivo_dat;2026-01-05 08:23:29
683;20250226;190686.08;0.19;archivo_dat;2026-01-05 08:23:29
684;20250227;190067.02;-0.32;archivo_dat;2026-01-05 08:23:29
685;20250228;192855.91;1.47;archivo_dat;2026-01-05 08:23:29
686;20250305;188965.67;-2.02;archivo_dat;2026-01-05 08:23:29
687;20250306;185391.69;-1.89;archivo_dat;2026-01-05 08:23:29
688;20250307;183506.89;-1.02;archivo_dat;2026-01-05 08:23:29
689;20250310;182142.67;-0.74;archivo_dat;2026-01-05 08:23:29
690;20250311;183094.11;0.52;archivo_dat;2026-01-05 08:23:29
691;20250312;183508.25;0.23;archivo_dat;2026-01-05 08:23:29
692;20250313;187468.3;2.16;archivo_dat;2026-01-05 08:23:29
693;20250314;189521.48;1.1;archivo_dat;2026-01-05 08:23:29
694;20250317;188953.58;-0.3;archivo_dat;2026-01-05 08:23:29
695;20250318;193867.67;2.6;archivo_dat;2026-01-05 08:23:29
696;20250320;195107.16;0.64;archivo_dat;2026-01-05 08:23:29
697;20250321;194437.31;-0.34;archivo_dat;2026-01-05 08:23:29
698;20250324;197496.75;1.57;archivo_dat;2026-01-05 08:23:29
699;20250325;208203.88;5.42;archivo_dat;2026-01-05 08:23:29
700;20250326;233867.34;12.33;archivo_dat;2026-01-05 08:23:29
701;20250327;238635.03;2.04;archivo_dat;2026-01-05 08:23:29
702;20250328;238132.77;-0.21;archivo_dat;2026-01-05 08:23:29
703;20250331;231124.73;-2.94;archivo_dat;2026-01-05 08:23:29
704;20250401;230607.7;-0.22;archivo_dat;2026-01-05 08:23:29
705;20250402;229921.45;-0.3;archivo_dat;2026-01-05 08:23:29
706;20250403;229805.16;-0.05;archivo_dat;2026-01-05 08:23:29
707;20250404;230691.47;0.39;archivo_dat;2026-01-05 08:23:29
708;20250407;225059.89;-2.44;archivo_dat;2026-01-05 08:23:29
709;20250408;226435.2;0.61;archivo_dat;2026-01-05 08:23:29
710;20250409;226703.7;0.12;archivo_dat;2026-01-05 08:23:29
711;20250410;226448.97;-0.11;archivo_dat;2026-01-05 08:23:29
712;20250411;226386.59;-0.03;archivo_dat;2026-01-05 08:23:29
713;20250414;226106.23;-0.12;archivo_dat;2026-01-05 08:23:29
714;20250415;227092.7;0.44;archivo_dat;2026-01-05 08:23:29
715;20250416;228140.47;0.46;archivo_dat;2026-01-05 08:23:29
716;20250421;225873.72;-0.99;archivo_dat;2026-01-05 08:23:29
717;20250422;224925.62;-0.42;archivo_dat;2026-01-05 08:23:29
718;20250423;225721.66;0.35;archivo_dat;2026-01-05 08:23:29
719;20250424;221703.73;-1.78;archivo_dat;2026-01-05 08:23:29
720;20250425;237738.34;7.23;archivo_dat;2026-01-05 08:23:29
721;20250428;241899.83;1.75;archivo_dat;2026-01-05 08:23:29
722;20250429;238148.59;-1.55;archivo_dat;2026-01-05 08:23:29
723;20250430;239462.69;0.55;archivo_dat;2026-01-05 08:23:29
724;20250502;235588.78;-1.62;archivo_dat;2026-01-05 08:23:29
725;20250505;231911.7;-1.56;archivo_dat;2026-01-05 08:23:29
726;20250506;236218.34;1.86;archivo_dat;2026-01-05 08:23:29
727;20250507;231824.09;-1.86;archivo_dat;2026-01-05 08:23:29
728;20250508;234397.17;1.11;archivo_dat;2026-01-05 08:23:29
729;20250509;237565.38;1.35;archivo_dat;2026-01-05 08:23:29
730;20250512;237639.78;0.03;archivo_dat;2026-01-05 08:23:29
731;20250513;237973.39;0.14;archivo_dat;2026-01-05 08:23:29
732;20250514;241625.33;1.53;archivo_dat;2026-01-05 08:23:29
733;20250515;247453.81;2.41;archivo_dat;2026-01-05 08:23:29
734;20250516;266392.41;7.65;archivo_dat;2026-01-05 08:23:29
735;20250519;274252.16;2.95;archivo_dat;2026-01-05 08:23:29
736;20250520;275780.97;0.56;archivo_dat;2026-01-05 08:23:29
737;20250521;277580.47;0.65;archivo_dat;2026-01-05 08:23:29
738;20250522;285796.91;2.96;archivo_dat;2026-01-05 08:23:29
739;20250523;295372.97;3.35;archivo_dat;2026-01-05 08:23:29
740;20250526;292247.66;-1.06;archivo_dat;2026-01-05 08:23:29
741;20250527;306123.69;4.75;archivo_dat;2026-01-05 08:23:29
742;20250528;307714.72;0.52;archivo_dat;2026-01-05 08:23:29
743;20250529;311932.56;1.37;archivo_dat;2026-01-05 08:23:29
744;20250530;310922.03;-0.32;archivo_dat;2026-01-05 08:23:29
745;20250603;306960.81;-1.27;archivo_dat;2026-01-05 08:23:29
746;20250604;319033.0;3.93;archivo_dat;2026-01-05 08:23:29
747;20250605;321836.75;0.88;archivo_dat;2026-01-05 08:23:29
748;20250606;330147.69;2.58;archivo_dat;2026-01-05 08:23:29
749;20250609;342357.03;3.7;archivo_dat;2026-01-05 08:23:29
750;20250610;346318.69;1.16;archivo_dat;2026-01-05 08:23:29
751;20250611;350199.0;1.12;archivo_dat;2026-01-05 08:23:29
752;20250612;347754.72;-0.7;archivo_dat;2026-01-05 08:23:29
753;20250613;355479.34;2.22;archivo_dat;2026-01-05 08:23:29
754;20250617;367827.12;3.47;archivo_dat;2026-01-05 08:23:29
755;20250618;364207.41;-0.98;archivo_dat;2026-01-05 08:23:29
756;20250619;369517.41;1.46;archivo_dat;2026-01-05 08:23:29
757;20250620;370772.91;0.34;archivo_dat;2026-01-05 08:23:29
758;20250625;370104.97;-0.18;archivo_dat;2026-01-05 08:23:29
759;20250626;366079.41;-1.09;archivo_dat;2026-01-05 08:23:29
760;20250627;370150.69;1.11;archivo_dat;2026-01-05 08:23:29
761;20250630;373071.88;0.79;archivo_dat;2026-01-05 08:23:29
762;20250701;383988.22;2.93;archivo_dat;2026-01-05 08:23:29
763;20250702;375610.56;-2.18;archivo_dat;2026-01-05 08:23:29
764;20250703;380160.75;1.21;archivo_dat;2026-01-05 08:23:29
765;20250704;386525.09;1.67;archivo_dat;2026-01-05 08:23:29
766;20250707;389514.38;0.77;archivo_dat;2026-01-05 08:23:29
767;20250708;396183.25;1.71;archivo_dat;2026-01-05 08:23:29
768;20250709;392282.91;-0.98;archivo_dat;2026-01-05 08:23:29
769;20250710;396202.34;1.0;archivo_dat;2026-01-05 08:23:29
770;20250711;396086.94;-0.03;archivo_dat;2026-01-05 08:23:29
771;20250714;397415.75;0.34;archivo_dat;2026-01-05 08:23:29
772;20250715;397903.5;0.12;archivo_dat;2026-01-05 08:23:29
773;20250716;398146.56;0.06;archivo_dat;2026-01-05 08:23:29
774;20250717;415937.94;4.47;archivo_dat;2026-01-05 08:23:29
775;20250718;442795.06;6.46;archivo_dat;2026-01-05 08:23:29
776;20250721;469891.69;6.12;archivo_dat;2026-01-05 08:23:29
777;20250722;494716.91;5.28;archivo_dat;2026-01-05 08:23:29
778;20250723;499361.31;0.94;archivo_dat;2026-01-05 08:23:29
779;20250725;532713.06;6.68;archivo_dat;2026-01-05 08:23:29
780;20250728;534.59;-3.11;archivo_dat;2026-01-05 08:23:29
781;20250729;538.93;0.81;archivo_dat;2026-01-05 08:23:29
782;20250730;528.36;-1.96;archivo_dat;2026-01-05 08:23:29
783;20250731;528.11;-0.05;archivo_dat;2026-01-05 08:23:29
784;20250801;533.15;0.95;archivo_dat;2026-01-05 08:23:29
785;20250804;534.57;0.27;archivo_dat;2026-01-05 08:23:29
786;20250805;530.43;-0.77;archivo_dat;2026-01-05 08:23:29
787;20250806;533.23;0.53;archivo_dat;2026-01-05 08:23:29
788;20250807;558.85;4.8;archivo_dat;2026-01-05 08:23:29
789;20250808;611.46;9.41;archivo_dat;2026-01-05 08:23:29
790;20250811;611.79;0.05;archivo_dat;2026-01-05 08:23:29
791;20250812;611.99;0.03;archivo_dat;2026-01-05 08:23:29
792;20250813;630.07;2.95;archivo_dat;2026-01-05 08:23:29
793;20250814;641.71;1.85;archivo_dat;2026-01-05 08:23:29
794;20250815;644.82;0.48;archivo_dat;2026-01-05 08:23:29
795;20250819;676.51;4.91;archivo_dat;2026-01-05 08:23:29
796;20250820;709.96;4.94;archivo_dat;2026-01-05 08:23:29
797;20250821;733.83;3.36;archivo_dat;2026-01-05 08:23:29
798;20250822;756.49;3.09;archivo_dat;2026-01-05 08:23:29
799;20250825;781.41;3.29;archivo_dat;2026-01-05 08:23:29
800;20250826;811.37;3.83;archivo_dat;2026-01-05 08:23:29
801;20250827;820.86;1.17;archivo_dat;2026-01-05 08:23:29
802;20250828;821.65;0.1;archivo_dat;2026-01-05 08:23:29
803;20250829;823.17;0.18;archivo_dat;2026-01-05 08:23:29
804;20250901;816.3;-0.83;archivo_dat;2026-01-05 08:23:29
805;20250902;866.1;6.1;archivo_dat;2026-01-05 08:23:29
806;20250903;896.39;3.5;archivo_dat;2026-01-05 08:23:29
807;20250904;965.25;7.68;archivo_dat;2026-01-05 08:23:29
808;20250905;992.78;2.85;archivo_dat;2026-01-05 08:23:29
809;20250908;1017.86;2.53;archivo_dat;2026-01-05 08:23:29
810;20250909;1003.66;-1.4;archivo_dat;2026-01-05 08:23:29
811;20250910;1012.0;0.83;archivo_dat;2026-01-05 08:23:29
812;20250911;1006.55;-0.54;archivo_dat;2026-01-05 08:23:29
813;20250912;1009.46;0.29;archivo_dat;2026-01-05 08:23:29
814;20250916;987.62;-2.16;archivo_dat;2026-01-05 08:23:29
815;20250917;972.05;-1.58;archivo_dat;2026-01-05 08:23:29
816;20250918;971.73;-0.03;archivo_dat;2026-01-05 08:23:29
817;20250919;967.57;-0.43;archivo_dat;2026-01-05 08:23:29
818;20250922;960.63;-0.72;archivo_dat;2026-01-05 08:23:29
819;20250923;964.69;0.42;archivo_dat;2026-01-05 08:23:29
820;20250924;1038.18;7.62;archivo_dat;2026-01-05 08:23:29
821;20250925;1052.25;1.36;archivo_dat;2026-01-05 08:23:29
822;20250926;1082.69;2.89;archivo_dat;2026-01-05 08:23:29
823;20250929;1086.4;0.34;archivo_dat;2026-01-05 08:23:29
824;20250930;1082.32;-0.38;archivo_dat;2026-01-05 08:23:29
825;20251001;1053.52;-2.66;archivo_dat;2026-01-05 08:23:29
826;20251002;1058.57;0.48;archivo_dat;2026-01-05 08:23:29
827;20251003;1114.73;5.31;archivo_dat;2026-01-05 08:23:29
828;20251006;1102.03;-1.14;archivo_dat;2026-01-05 08:23:29
829;20251007;1118.62;1.51;archivo_dat;2026-01-05 08:23:29
830;20251008;1092.27;-2.36;archivo_dat;2026-01-05 08:23:29
831;20251009;1106.64;1.32;archivo_dat;2026-01-05 08:23:29
832;20251010;1135.16;2.58;archivo_dat;2026-01-05 08:23:29
833;20251013;1168.38;2.93;archivo_dat;2026-01-05 08:23:29
834;20251014;1200.7;2.77;archivo_dat;2026-01-05 08:23:29
835;20251015;1319.37;9.88;archivo_dat;2026-01-05 08:23:29
836;20251016;1416.04;7.33;archivo_dat;2026-01-05 08:23:29
837;20251017;1466.28;3.55;archivo_dat;2026-01-05 08:23:29
838;20251021;1465.01;-0.09;archivo_dat;2026-01-05 08:23:29
839;20251022;1473.2;0.56;archivo_dat;2026-01-05 08:23:29
840;20251024;1631.36;1.39;archivo_dat;2026-01-05 08:23:29
841;20251027;1653.41;1.35;archivo_dat;2026-01-05 08:23:29
842;20251028;1654.87;0.09;archivo_dat;2026-01-05 08:23:29
843;20251029;1641.74;-0.79;archivo_dat;2026-01-05 08:23:29
844;20251030;1600.42;-2.52;archivo_dat;2026-01-05 08:23:29
845;20251031;1619.77;1.21;archivo_dat;2026-01-05 08:23:29
846;20251103;1595.66;-1.49;archivo_dat;2026-01-05 08:23:29
847;20251104;1606.71;0.69;archivo_dat;2026-01-05 08:23:29
848;20251105;1633.71;1.68;archivo_dat;2026-01-05 08:23:29
849;20251106;1617.38;-1.0;archivo_dat;2026-01-05 08:23:29
850;20251107;1602.81;-0.9;archivo_dat;2026-01-05 08:23:29
851;20251110;1614.45;0.73;archivo_dat;2026-01-05 08:23:29
852;20251111;1593.89;-1.27;archivo_dat;2026-01-05 08:23:29
853;20251112;1614.19;1.27;archivo_dat;2026-01-05 08:23:29
854;20251113;1690.12;4.7;archivo_dat;2026-01-05 08:23:29
855;20251114;1698.82;0.51;archivo_dat;2026-01-05 08:23:29
856;20251117;1665.82;-1.94;archivo_dat;2026-01-05 08:23:29
857;20251118;1610.73;-3.31;archivo_dat;2026-01-05 08:23:29
858;20251119;1599.61;-0.69;archivo_dat;2026-01-05 08:23:29
859;20251120;1677.78;4.89;archivo_dat;2026-01-05 08:23:29
860;20251121;1590.1;-5.23;archivo_dat;2026-01-05 08:23:29
861;20251124;1552.2;-2.38;archivo_dat;2026-01-05 08:23:29
862;20251125;1552.2;-2.38;archivo_dat;2026-01-05 08:23:29
863;20251126;1550.42;-0.11;archivo_dat;2026-01-05 08:23:29
864;20260105;2597.68;16.45;archivo_dat;2026-01-05 21:23:54
865;20260107;4458.84;14.42;automatico;2026-01-07 21:43:41
